2019-10-15 00:00:00,8269.781666666668
2019-10-16 00:00:00,8073.149166666667
2019-10-17 00:00:00,8030.578333333335
2019-10-18 00:00:00,7962.740833333333
2019-10-19 00:00:00,7954.2091666666665
2019-10-20 00:00:00,8018.903333333333
2019-10-21 00:00:00,8224.642499999998
2019-10-22 00:00:00,8202.554999999998
2019-10-23 00:00:00,7775.298333333333
2019-10-24 00:00:00,7452.933333333334
2019-10-25 00:00:00,7862.647499999999
2019-10-26 00:00:00,9292.025
2019-10-27 00:00:00,9407.9575
2019-10-28 00:00:00,9469.450833333334
2019-10-29 00:00:00,9385.6
2019-10-30 00:00:00,9205.501666666669
2019-10-31 00:00:00,9179.961666666664
2019-11-01 00:00:00,9147.238333333335
2019-11-02 00:00:00,9279.168333333333
2019-11-03 00:00:00,9217.689166666669
2019-11-04 00:00:00,9266.700833333334
2019-11-05 00:00:00,9340.165833333334
2019-11-06 00:00:00,9328.756666666668
2019-11-07 00:00:00,9241.038333333334
2019-11-08 00:00:00,8992.865
2019-11-09 00:00:00,8809.294166666665
2019-11-10 00:00:00,8896.403333333334
2019-11-11 00:00:00,8810.290833333334
2019-11-12 00:00:00,8733.219166666666
2019-11-13 00:00:00,8748.408333333333
2019-11-14 00:00:00,8662.151666666667
2019-11-15 00:00:00,8542.6625
2019-11-16 00:00:00,8472.404166666667
2019-11-17 00:00:00,8515.065
2019-11-18 00:00:00,8388.8375
2019-11-19 00:00:00,8124.803333333333
2019-11-20 00:00:00,8105.482500000001
2019-11-21 00:00:00,7874.609166666668
2019-11-22 00:00:00,7347.075833333333
2019-11-23 00:00:00,7244.165833333333
2019-11-24 00:00:00,7152.513333333333
2019-11-25 00:00:00,6946.524166666667
2019-11-26 00:00:00,7139.4558333333325
2019-11-27 00:00:00,7252.605833333334
2019-11-28 00:00:00,7522.524999999999
2019-11-29 00:00:00,7602.235
2019-11-30 00:00:00,7656.995
2019-12-01 00:00:00,7360.544166666667
2019-12-02 00:00:00,7307.416666666668
2019-12-03 00:00:00,7314.758333333335
2019-12-04 00:00:00,7288.243333333335
